Attribute1,Attribute2,Attribute3,Intrusion
0.784363882,4.762616357,5.787263151,0
2.044157977,3.9280039,0.471601906,0
-0.409676898,2.850407492,1.043213276,0
0.622549415,1.815366115,3.732062873,0
-0.955631563,5.864339836,5.415460832,0
-0.85585832,4.227146726,1.114836868,0
-0.84224416,7.787113445,1.364515872,0
2.306445986,4.899288544,3.499706985,0
0.764702302,4.036823235,-0.186938479,0
3.784013633,5.271942327,-0.152208681,0
1.807014265,6.096358604,1.852728828,0
0.739808718,3.156348373,3.112935335,0
1.70199152,6.228324216,2.846643517,0
-0.150132395,6.220265006,3.17840985,0
0.261738177,6.261955444,3.081735565,0
0.516121415,3.694332632,0.759200035,0
-0.521254212,5.209364335,-0.682943499,0
-0.041224678,4.178854734,4.459562965,0
2.675889898,1.376081175,1.065429927,0
1.267630719,4.187425251,5.148007077,0
1.638065055,8.558016438,0.428202847,0
0.106735544,4.433487618,0.990032643,0
2.836985662,4.559456756,5.035614908,0
1.614216906,4.171727594,0.182557311,0
-1.352264803,3.699059276,-0.354027335,0
0.845738811,4.752623592,2.246325763,0
0.178987236,2.704116673,0.188068492,0
-0.650997209,5.129427036,1.430266206,0
0.980623358,4.383500519,2.510360356,0
-0.437208685,2.107048503,3.573149116,0
-0.381058206,4.589561652,2.125612368,0
1.38376269,4.140291409,1.969378642,0
2.358071233,2.734813324,2.415094741,0
1.668654524,6.837046954,0.633729599,0
2.115161016,7.251886535,5.322076735,0
0.348203877,6.268995067,1.970880947,0
3.189254906,5.063965729,0.976482833,0
1.628377912,4.792237763,0.418357773,0
1.21922786,7.175201653,3.083080988,0
1.924755253,3.158057587,2.517151324,0
2.202900959,4.514929013,0.85632933,0
3.693528636,3.000170948,1.367923791,0
-0.977404095,2.654396518,1.685235254,0
3.578645661,6.883846411,2.687603229,0
4.217276326,2.536270323,0.073541798,0
2.179495939,4.61763328,3.352456612,0
-1.0463664,3.701451011,1.352553454,0
-0.4961677,4.162175238,3.409099107,0
-0.286601106,4.691480515,2.43720066,0
-0.043119485,3.457310463,2.396286447,0
2.149690993,1.177787239,0.2774403,0
2.105911298,3.432238118,1.757697913,0
4.550987241,5.720506558,0.686034183,0
0.33693635,2.543061503,3.750346819,0
0.508282087,-0.229202696,0.1738525,0
2.232081407,1.587779818,-1.709775548,0
0.16026867,5.119840488,1.601029869,0
1.864990952,4.419056416,2.444001592,0
1.352277461,5.425103181,1.202591825,0
2.804533081,7.419198741,-1.674143907,0
3.071273291,5.101667898,2.186144249,0
-1.01329766,6.012248043,3.529529351,0
-2.596355128,5.016327831,2.664136302,0
-0.044219273,5.747165026,0.767183755,0
4.557918658,4.263446867,2.877059917,0
-1.279427663,-1.425840831,4.914636847,1
0.404655685,1.74421412,1.814884327,0
0.002057543,4.894971036,3.224105778,0
-0.613756861,1.723299202,5.31742639,0
0.443645395,3.176433842,2.519822905,0
0.83743939,5.201833224,-1.139037436,0
1.004339626,4.687294586,0.988501671,0
1.79278402,5.221312158,3.517267071,0
1.176969588,7.751843944,1.606897702,0
1.482265588,7.901729976,2.239708385,0
4.655855382,5.247660487,4.535958784,0
0.197692016,2.96658747,2.458731806,0
0.824208437,5.423785904,3.449040237,0
2.405507781,3.306209892,1.282321574,0
2.057204683,7.838308736,3.23744447,0
-0.263775718,2.020241549,3.4383037,0
0.832628972,2.92024913,2.451505769,0
3.242211466,4.332009508,0.235447073,0
0.071933008,-2.827428622,2.537994285,1
-1.657565797,4.98018902,1.029251175,0
1.208691217,4.871031107,0.7235889,0
0.301416919,2.352842376,-1.019768296,0
3.236471172,3.714172734,2.495928988,0
0.929267992,4.260816696,3.388616064,0
2.276936945,3.429826546,2.325894282,0
0.585293368,3.530989771,3.674092686,0
0.339261835,4.211695547,0.72004995,0
-1.904300908,5.360976542,0.414725015,0
1.868231421,3.073791799,4.097726021,0
0.660662093,3.251339256,4.220367842,0
0.783388753,4.986917314,2.389626251,0
0.306031736,2.330493398,3.504966169,0
-0.252133635,2.433805689,3.02571725,0
0.193900562,2.526757442,3.496307619,0
0.510233545,6.420056303,4.248346255,0
0.429484875,7.294143335,4.4325852,0
-1.198110483,4.81221427,2.546922226,0
-1.524031644,5.965294761,3.816686026,0
-1.074033183,5.838274144,2.540868995,0
-0.509544892,2.929269441,4.715887112,0
4.056765112,7.096547149,4.095716553,0
3.110745323,4.897917205,1.16816352,0
0.206060222,5.363869861,3.299894865,0
0.918904644,7.312826928,2.511337521,0
0.355954119,4.095782264,0.514345366,0
0.570602987,1.916177785,3.431348004,0
2.179645768,3.46980097,1.449063151,0
-1.336246302,3.612434476,1.365731043,0
0.303410964,6.46493547,5.500982044,0
3.460044361,6.396901932,2.420065578,0
0.235160748,2.163483858,4.708710801,0
-1.645262797,2.652463685,2.094739734,0
-0.828666981,5.823823264,0.566420233,0
4.310573168,4.765311152,-0.531215812,0
1.445547112,6.191351283,2.027769399,0
-1.570581712,3.332943372,1.208317526,0
1.100843623,4.674298125,-0.812818705,0
1.454872884,5.571328372,3.801561776,0
0.814435449,4.740715805,1.789013902,0
1.518306734,2.9482609,3.035064473,0
-0.696141287,4.109917623,2.932021071,0
-0.397958044,7.389128108,2.325897093,0
-2.084692807,3.448886688,2.371651596,0
3.257739164,4.86459166,0.884278686,0
1.730687016,4.855638149,1.08522428,0
1.127141892,5.112529239,2.184532785,0
-0.06840472,3.947562691,0.666762951,0
-1.343877629,4.278722312,2.201548747,0
0.923697992,5.149791874,1.518533571,0
0.127156843,7.289105184,4.125511887,0
-2.290713302,0.772995591,3.535171197,0
2.003493003,3.301391081,2.828734739,0
-1.935053564,4.453644917,3.978022189,0
1.756988612,4.978903444,3.044832941,0
1.20916745,2.292593082,3.640812627,0
-0.374205179,2.432121774,1.789490817,0
-3.514669923,6.179474208,0.297135299,0
-0.147853149,5.35867181,1.870114803,0
1.773994178,2.085851397,0.533063258,0
1.656942948,1.559176711,2.110776104,0
0.100194257,4.144123529,4.119571586,0
0.462902025,3.558726795,3.113478976,0
0.718864764,5.851275911,2.266024322,0
1.655221152,5.043382077,3.010500593,0
2.54966247,3.232142785,2.654321281,0
1.307031562,2.758884402,1.530352475,0
1.812107188,1.865989316,2.148922645,0
-0.726729842,4.323823181,3.585656081,0
1.214642493,3.571590904,-0.312301191,0
1.427006237,-0.894003722,2.643882092,1
0.087848436,4.092671171,0.377293372,0
0.698842953,4.038613257,-1.243613547,0
-1.220119109,2.367925869,0.349785778,0
-0.835103486,5.788756754,0.965488556,0
0.067912411,3.099868311,4.018798157,0
2.607036416,5.120018667,1.260572991,0
3.732233709,1.749754204,2.014733034,0
-1.796525424,4.0803866,0.928359184,0
2.549576863,6.726243736,3.453027098,0
1.630921848,6.19242202,1.595629514,0
1.402277418,3.219027089,4.568965316,0
-2.826784328,3.372491491,2.117212488,0
1.764317193,2.891639027,2.430450607,0
0.911456341,6.821646566,0.897890002,0
1.193910765,4.215724642,3.084972634,0
-0.82933271,4.929352582,3.087089608,0
-1.673387041,4.634249517,1.089286338,0
1.713439818,2.475567802,-0.512187118,0
2.989935685,6.352235968,2.34482295,0
1.790357604,2.956422743,3.664518781,0
-0.436017481,4.113407452,1.968130518,0
0.493050696,7.651368059,0.550389728,0
2.807679553,4.459319234,3.101614496,0
1.194840064,4.193839088,2.804480775,0
-0.323770811,5.511557451,0.833645696,0
-0.711569919,4.824671367,3.522411746,0
-1.171426589,3.360316266,3.66037629,0
0.085603907,1.285966849,2.93982293,0
0.376656126,5.610041659,3.629507479,0
1.031716174,7.298493015,0.525760354,0
0.555928579,-4.072357143,2.723688576,1
-1.456668562,3.898338923,3.559149657,0
2.691176437,6.760520943,2.211104139,0
2.604085777,5.381447614,2.131149958,0
-0.542415651,6.179642076,1.703460469,0
-0.058630353,5.038158049,2.944468884,0
-1.01602733,4.59003503,0.772695648,0
-0.210284666,5.760186199,3.873664398,0
-0.314494542,1.856958066,1.603059049,0
0.126610298,3.842250411,2.458803631,0
0.357781096,4.788467545,0.185599987,0
3.73189111,4.316619716,0.529743219,0
1.675756602,3.354828826,2.23658381,0
1.572580196,6.927900593,4.641084888,0
-0.561721081,4.450932558,1.760262392,0
0.981644887,4.793349962,4.279960463,0
0.893879019,4.952436125,3.390360986,0
0.411093915,2.940238838,1.837512155,0
1.511659073,3.967228988,-0.627510194,0
-0.877545538,4.632007016,2.426419994,0
0.436143901,3.779250791,1.049129747,0
4.01693138,6.338765622,2.189461243,0
3.640689675,5.254153127,5.252843372,0
0.700636483,5.540714657,0.08599301,0
3.418211877,5.694501257,2.68438305,0
2.474922693,5.376300201,1.474887119,0
5.561922322,6.578973981,0.53635272,0
1.591731221,4.521216201,0.937558912,0
-2.94678631,3.211591086,3.169015222,0
-0.723572201,2.813572113,2.175471822,0
-2.962624977,4.229733579,0.58032546,0
-1.772775714,5.047604419,1.140851863,0
0.956964489,0.359724007,1.518511935,0
1.584475146,3.313627016,0.935649541,0
0.220189544,0.318061152,2.796058006,0
-1.015015629,3.337529905,4.918592674,0
1.349897954,6.355604176,1.008079938,0
-0.025299002,6.826669938,0.776388751,0
-1.444576693,3.984676907,0.71206768,0
1.004653234,4.180736098,0.619530374,0
1.412858375,7.017036252,0.229392318,0
0.096974422,6.12004257,3.979919664,0
1.205426094,3.016722311,2.754365481,0
-0.91622725,4.624311726,-0.186937127,0
-1.081711029,5.903294375,2.777147528,0
1.996232345,3.259297347,1.61967187,0
0.20456814,4.663038349,0.730184172,0
2.726100588,3.407921942,0.608379469,0
-0.934749221,4.952403861,3.826343609,0
1.392588548,7.048469511,0.029571592,0
0.464282005,3.221324944,4.179427652,0
3.167679341,4.175255101,-0.505494371,0
3.132661616,6.099941346,1.057950018,0
-0.919331875,3.781964394,6.002155199,0
-1.400440266,5.570468787,0.235965797,0
2.128432514,2.723031206,2.200364982,0
3.515330193,4.70691852,1.456017472,0
-0.250279994,3.440557338,3.851903355,0
2.214095162,2.281139926,-0.281918694,0
1.326335632,5.980084243,1.413833468,0
2.612070434,6.770606194,-0.328173236,0
-0.171589078,2.777139433,1.100830793,0
-0.982826469,3.455888817,3.521700021,0
1.93680283,3.549976202,2.94379768,0
-0.868816888,4.61334008,4.670318758,0
0.875961669,5.041370607,2.938705549,0
0.122263382,1.555352928,1.366959659,0
2.694630498,6.068119679,0.798471356,0
3.477008906,5.240458306,2.137109598,0
-0.090290817,5.383289583,1.682638561,0
2.033891731,5.130997648,0.836493452,0
0.968996048,4.93715018,2.106564011,0
3.438233592,3.2356781,1.317792744,0
1.419126798,-0.185675399,3.031567282,1
-1.861821841,5.557131864,3.842231201,0
0.797893926,3.815403213,-0.207988495,0
1.452715235,4.033432635,3.533286045,0
2.263490931,3.104547966,4.745016326,0
0.823397235,5.932405859,1.76567401,0
2.184616603,6.379848752,1.401770477,0
0.626835628,2.448752546,1.570823469,0
0.948723034,4.846170993,3.251584167,0
1.610498969,5.592466714,3.433368097,0
4.280153151,6.551387176,2.880821475,0
1.446253679,4.185680034,3.261442175,0
1.350290482,5.126614995,3.75761482,0
3.032931687,-2.366161035,1.536107199,0
1.122468816,1.956375399,2.980757548,0
-0.750267232,3.059567126,-2.573523539,0
2.145541936,7.170358011,-0.016118227,0
1.037068129,3.376278949,2.658008268,0
-2.259764482,5.278914099,4.786676433,0
0.039329488,5.824358321,1.986310283,0
1.258440359,3.925220374,0.009951506,0
1.894510092,4.851914556,1.249795808,0
-0.211051921,6.060981341,0.506147514,0
0.292518802,6.175637189,1.978217643,0
2.639490911,3.444679505,2.958089627,0
-1.603036944,2.752612945,2.505117269,0
1.172851752,2.985143309,0.055254103,0
-0.032278556,2.453847666,-0.429024815,0
2.659498152,4.344428125,-1.346376053,0
1.973842673,5.678512097,1.005902485,0
1.70329051,3.974657604,1.694840947,0
1.990920021,5.168673552,1.742819388,0
2.869560855,2.79928909,3.173390527,0
-1.857127282,6.865137357,2.769819137,0
-0.561515122,4.057951695,3.931835812,0
-0.203432544,2.539077596,0.13405745,0
-1.951745573,3.218309541,2.726353027,0
0.657479642,5.705069561,0.587651776,0
0.96509957,2.838210171,-0.025535609,0
0.699936145,4.848369567,2.542018162,0
0.610301966,5.530459846,4.245904924,0
-1.236305308,3.512302733,5.108149144,0
-0.706431306,3.039914542,1.744868596,0
1.633508151,5.860522006,0.725332879,0
0.525410037,4.636243374,1.7245339,0
3.01556137,4.65273783,1.805390889,0
0.834509923,7.097598398,3.63451215,0
0.510898748,1.671451615,2.683988275,0
2.458617205,6.563596276,3.595269094,0
0.733286357,3.747177127,3.883928121,0
1.337816031,3.306962179,-0.919643837,0
-0.758003569,5.47558448,4.296994338,0
1.251178238,3.724085543,2.665945368,0
1.879812967,3.503442309,2.136639159,0
0.832462903,4.896942773,1.975402958,0
-1.396456746,3.840612077,0.879299383,0
-0.09208301,5.469812434,1.549622187,0
-0.186894215,5.351116517,1.759661716,0
-1.027235542,5.98155653,0.418251766,0
0.262924105,3.929542877,1.805577931,0
2.648792023,5.448126377,3.133226755,0
2.117826666,4.486299852,2.721062371,0
1.354306928,3.962512405,2.549830194,0
-0.383768601,4.948966298,1.535311917,0
1.050277997,3.367467339,1.943187291,0
-1.415710851,5.071011018,2.041303401,0
1.879451546,3.006002327,1.825286995,0
2.907683508,5.133857058,3.378501191,0
-1.79752037,5.080591541,4.75357714,0
0.29626393,5.642849557,1.344861436,0
3.343421525,3.992662728,3.826862572,0
1.011087485,4.726299164,-0.233398746,0
1.66746157,3.702308091,0.598511524,0
-0.133368035,4.816824238,3.066810999,0
0.440772131,6.538021769,3.670760219,0
1.674977956,4.261708092,1.507749853,0
-0.379803605,1.789218636,5.029443532,0
0.58199109,3.146017779,1.863649787,0
2.160246644,5.54176927,1.872816539,0
0.892120869,5.111442828,2.780280299,0
-0.687946252,3.482510176,3.054218241,0
1.947738028,6.137915056,1.116037865,0
-1.063873771,5.597697468,0.567766343,0
2.304521743,1.398255216,1.831041503,0
2.707149582,3.402414773,2.254673422,0
0.902129271,-0.154498073,2.914354534,1
-0.142523414,3.857018909,0.581914568,0
0.68339952,1.608821426,3.884724506,0
1.900239184,6.321234829,2.021113762,0
2.202757859,3.493761576,3.333722413,0
0.608647445,3.135774118,-0.472805636,0
2.002466684,5.150197644,-0.506475377,0
0.752654334,5.350931691,3.334989768,0
-1.083551735,6.924741618,0.459415999,0
2.02811282,6.703899894,0.37215546,0
0.182143114,4.777835418,2.193868187,0
-0.357072023,3.579397277,-0.917043077,0
1.57328557,3.97024283,3.168311455,0
1.682670292,3.120514096,0.704528356,0
0.287919932,2.838732605,0.326428089,0
-2.168282808,3.923372787,-0.182177037,0
4.361355324,3.246736914,3.470158609,0
1.436551874,4.761242142,0.854103908,0
3.954306868,4.615089478,2.129120449,0
-0.035830953,3.529528656,0.941120925,0
1.070135257,2.145641838,3.184229034,0
0.764812848,5.418826417,1.356008652,0
0.137028451,6.58892242,1.176719257,0
4.98030166,3.227539616,3.71856985,0
0.454893309,9.263648851,-0.210031945,0
-0.986929541,7.471493885,2.456617384,0
-0.337021552,4.879817446,3.126271458,0
2.31879799,7.518666781,1.303825241,0
-0.087094375,7.165381275,1.215446977,0
1.045124717,5.054748447,3.891774198,0
1.307906433,3.06356703,2.724914964,0
1.421881415,5.0146692,1.463328328,0
2.6999393,4.884626194,3.161995244,0
-0.777373542,5.959042978,1.192383529,0
-0.032076945,5.323385579,2.546837778,0
-0.952412172,5.283719754,2.737885206,0
1.187486056,5.01401972,4.838136836,0
1.217507907,7.795956171,2.607642897,0
-1.186416224,5.509561117,1.362726749,0
1.623231812,6.538684238,2.457884606,0
2.635288727,6.324900834,2.030132658,0
2.476051779,4.996216459,0.349720389,0
0.706459147,3.833715675,2.104889761,0
2.776203989,6.257142365,1.104168252,0
0.179681864,2.319656682,0.889512276,0
2.628690635,7.134920854,1.080212644,0
1.125660818,2.758298163,3.665023844,0
-1.607565468,4.036961749,1.617599102,0
2.582805117,5.770653394,3.475077503,0
4.174500194,5.708455916,2.002624756,0
-1.793527894,5.209992438,-0.389107883,0
2.719126689,4.471356424,0.173070182,0
0.343671901,3.362361348,2.042020944,0
1.537477075,6.269184233,1.653645825,0
-0.027858828,3.512722451,2.230509263,0
1.083107771,4.773390085,1.051328914,0
0.286134788,2.980115691,2.859553045,0
1.169122092,4.007569885,4.018982008,0
2.746885645,2.843925789,2.284819676,0
-1.248328025,0.431903633,0.620070608,0
0.281182856,3.911771579,4.861403779,0
0.928575622,3.607895027,1.959021199,0
1.966218715,1.731018896,3.211266676,0
1.090452616,4.730161107,2.961109025,0
1.366391164,5.691385751,4.269381301,0
1.635697247,4.178316996,4.945099474,0
-2.090228872,2.984562937,0.739837104,0
3.308941127,5.223776667,1.626328794,0
1.710640555,1.013930723,2.735575752,0
0.640082131,4.834793025,1.882297232,0
1.498202136,5.191371386,1.873980624,0
2.49722831,1.708373235,2.938381132,0
1.760365506,4.849883682,1.427475867,0
-4.305772479,5.810619185,2.890389264,0
0.275947417,2.99393042,1.578554619,0
2.825428931,2.739509188,0.276614775,0
2.28491912,6.143852063,1.646273951,0
2.708028254,5.68876808,4.7321348,0
2.184397056,5.122692373,2.026316179,0
1.685208396,3.699305072,2.056444639,0
2.308477269,4.545862334,0.87813028,0
-0.151050374,3.41465579,4.206335308,0
-0.311526339,3.093946166,0.294082078,0
2.88450769,5.581638782,1.400647643,0
1.36368234,5.207203287,2.322902553,0
1.569305128,3.551450411,3.030068177,0
-1.251663522,6.058412791,2.312372357,0
-0.10962937,4.237238681,2.317132277,0
-0.783459156,2.988122825,4.609530191,0
1.797970572,2.72941899,-1.201068093,0
0.203625844,2.63921203,2.310051644,0
-0.269398385,3.094589952,1.691855297,0
0.250056569,6.497358347,3.480243969,0
-1.049393139,6.508457315,1.444032133,0
1.011797403,1.956269661,0.815688876,0
2.038078317,4.270920473,1.174439675,0
2.774582014,2.876012615,2.327539848,0
1.020119056,3.283997321,0.410472209,0
1.431754789,5.854722808,4.91928146,0
3.83286849,6.431002135,3.061136186,0
1.189199824,3.824794702,3.092575648,0
3.589566696,4.696230184,2.974347216,0
2.389972257,3.902395208,1.038228849,0
-0.513771985,7.366895552,2.112444522,0
0.544273704,2.122560836,2.418889916,0
5.193057518,4.678908356,0.530011123,0
1.973842819,6.158121537,2.403026588,0
3.420520143,3.137945264,1.605262156,0
1.770098604,4.538797062,0.759270009,0
0.42201069,4.729161964,2.200029023,0
1.466065852,-0.902576872,4.250503579,1
2.014751932,5.224254057,0.264148394,0
1.870099775,6.007410021,3.294083813,0
1.836486084,5.957888705,0.933910361,0
3.062360248,5.265844554,2.628813296,0
1.505557039,3.899878266,0.847770935,0
-1.938915198,5.066236106,2.930319532,0
0.270313591,3.978362973,2.723357398,0
-0.832233687,4.458338112,3.362068552,0
0.273056392,3.244087534,2.24995246,0
1.380828801,2.939332493,2.515695314,0
2.334185043,7.273812332,3.487899557,0
2.119640831,4.053931899,0.927275961,0
2.116598577,6.396856493,2.512726896,0
-0.792522634,3.635885586,4.099621816,0
1.668357675,2.350004577,3.731188901,0
1.689415412,5.91122117,1.917333438,0
3.276298375,7.749257625,2.980808976,0
1.606482512,5.140017521,3.159884627,0
1.484219021,5.018094208,0.833638504,0
0.216045547,3.40931627,1.976416577,0
1.159153108,3.935531041,2.603760214,0
0.758358393,3.169047034,2.507538608,0
0.159464654,3.996313593,1.386836695,0
0.083445898,4.304572897,2.968529878,0
0.652652318,6.960037821,4.220639237,0
0.33931785,3.402667476,4.12074825,0
2.78034057,6.098780543,1.811419972,0
-0.14427876,6.953900785,3.596611534,0
-0.182796006,2.556474305,3.778597547,0
2.669954391,5.324623346,1.906649921,0
-0.833060533,2.351410511,5.502485668,0
2.992678235,3.871458057,3.224452575,0
0.682188981,2.62760288,1.961175665,0
0.387608301,3.467757945,0.086082345,0
1.240304772,5.20712801,1.111914227,0
0.044071789,4.790478461,1.846426948,0
0.72485496,1.9154635,2.46088336,0
-0.316378811,4.409883276,2.817006242,0
1.826249232,1.595748278,2.444036605,0
3.716362785,2.119540654,1.379844769,0
1.806149057,4.137666409,4.649301096,0
0.184330949,5.273897266,4.537484035,0
-0.050945058,2.997591604,1.186993024,0
-0.155974878,6.981284837,1.429447414,0
2.063344015,2.082421502,2.678066156,0
1.71052149,4.459545105,2.821780509,0
3.612276032,5.344180291,4.253488077,0
1.897242041,3.439105348,1.986846097,0
4.436666841,4.455903536,1.172096853,0
0.935194758,5.451062582,0.807676881,0
2.657899722,3.431648073,-0.805027946,0
2.14333962,6.157507196,0.65518955,0
-0.275864246,3.97231284,3.301155041,0
-0.19580849,4.750240464,3.155148539,0
1.851341581,-1.970465345,1.817664254,1
0.643908481,4.940166255,0.781658212,0
2.920530287,5.975436048,2.321310452,0
-0.421213583,4.452876239,0.922218305,0
-0.699021155,6.334727681,2.446610123,0
2.912203278,5.999309372,4.787197606,0
1.099420677,2.607396415,1.814724649,0
1.466035331,4.769978278,5.06926432,0
0.493972967,1.595396535,4.206743513,0
3.541921892,3.908503944,0.017876797,0
-0.366759484,5.437980854,2.795847783,0
0.858042264,3.863158151,-0.906122126,0
1.697123054,3.032553879,1.547673303,0
0.470310422,4.474830271,3.094028102,0
1.392824744,4.215287984,3.21264906,0
4.004560107,6.435536291,1.106276483,0
0.09380332,5.701136408,2.640451931,0
1.341979582,3.903110463,1.470366455,0
0.910582533,5.066377497,1.844383281,0
0.069158884,2.190450884,0.583615097,0
-0.257463149,4.637679612,2.024169185,0
0.454794082,4.855736855,-0.881275941,0
0.776030922,4.16106115,3.259399081,0
-0.759555542,4.095099437,2.051350362,0
1.854196547,3.284920747,1.442838104,0
-0.416811065,5.004772103,2.366804617,0
0.976327156,3.237842927,0.319592591,0
1.9621705,3.346492672,3.079343315,0
-0.245421533,2.593321793,-0.093503094,0
0.435613193,5.044601095,2.380044274,0
-1.836859115,3.56761495,1.960726056,0
-1.452991245,4.509696755,3.281870471,0
0.766979703,1.967518832,2.692635253,0
2.175767032,3.166344004,2.840120565,0
0.138084986,2.767484188,2.1118605,0
-0.937563669,3.03287393,2.564502732,0
2.452155924,2.609320441,1.732514164,0
-1.035077802,3.019691151,-0.963077942,0
0.58217008,4.958035451,2.053930729,0
1.918933976,4.126585068,2.839450862,0
0.598569799,3.169200655,0.652432793,0
4.217849693,3.342926114,0.39782596,0
1.094347101,3.472458061,0.594007904,0
3.097018178,3.197557121,1.123363154,0
-0.405582238,5.440200932,0.196871405,0
2.112213472,4.260298748,2.802316234,0
1.945596741,4.106430961,1.792217989,0
1.019535427,3.181024993,0.550442811,0
2.773145811,3.470784971,3.671193997,0
2.144952537,7.552699366,1.310895422,0
-0.04997743,4.2583247,2.890286449,0
0.842239725,4.982232504,4.25569845,0
3.396119252,-0.829198514,3.984018136,1
2.425270544,4.641183276,2.476660286,0
-1.541762466,4.626235713,2.201096369,0
0.103851425,7.05767091,3.309501642,0
0.757598172,5.063277025,2.83115179,0
1.491052243,2.587602708,1.986435603,0
1.044851411,3.824461049,1.776637095,0
0.889287517,3.659674251,5.529923643,0
1.818101583,0.743417851,2.756858774,0
1.43863346,2.426473409,3.341500245,0
0.917946322,5.271824984,4.334106551,0
2.62372539,4.09702856,2.093345928,0
3.411137217,4.998698255,2.577228995,0
1.3858656,3.349080039,-0.453853705,0
3.183358328,2.336143118,3.587652499,0
-1.310177764,4.261822773,0.614682502,0
2.644175714,3.643141838,1.670682847,0
0.634583702,4.672202007,1.868134677,0
3.569336308,3.301315526,1.860446339,0
1.630459441,5.818098601,1.942855082,0
3.475261996,6.657108538,2.331474321,0
2.585679836,4.295665613,1.019279952,0
2.697388913,6.057880539,2.210049569,0
2.924725825,3.788109385,2.595358678,0
1.153113155,2.810747304,4.004536139,0
0.319540011,3.556738651,4.949565602,0
1.889713591,1.916615514,2.060100846,0
0.651822125,4.100052133,0.613252064,0
3.241445574,3.092152294,2.300529073,0
0.468913877,3.777314631,3.000833077,0
3.502690355,6.466499017,-1.714404267,0
0.900670376,3.313903685,1.631263883,0
-0.30489895,4.493228097,3.386434684,0
0.418330458,2.45346889,0.067047691,0
-1.152581043,6.480215048,1.206595529,0
3.82708721,3.15499294,2.039452511,0
-0.223120171,6.571246352,4.614969892,0
3.285542139,5.141355922,1.270972153,0
-0.259149836,3.111728151,2.638755439,0
1.708136531,6.789256097,2.627666367,0
2.050662989,5.143316504,2.649287901,0
0.860601276,6.198162035,2.408559596,0
2.517180628,3.820157185,4.113438073,0
-1.894430978,0.875538154,-0.347493907,0
-2.013501387,4.311775799,1.689060234,0
2.73500399,5.566967379,-1.024427165,0
0.438038552,3.541050912,2.690843486,0
1.717078965,7.508359349,1.09724193,0
1.012517971,4.525006668,3.673382821,0
2.21129393,3.887911761,0.410628601,0
1.447974759,5.778948838,0.08860225,0
2.338192953,3.431927911,1.140782795,0
-0.351738667,5.222279651,1.811346833,0
0.693093037,5.12129119,3.847187524,0
-0.237275432,0.774968542,2.570043788,0
1.899781119,5.299406599,1.666286102,0
0.455789205,4.199102327,3.082724907,0
-0.125678869,4.674112577,1.356025123,0
0.263173088,5.724889256,0.301085075,0
1.967290816,4.253504569,1.241164169,0
0.795950595,6.829258526,1.482415115,0
0.281737447,4.974323563,2.213847515,0
-1.662545997,4.225462211,1.452394664,0
0.082873839,4.594648211,1.686090405,0
1.834681572,3.020050587,3.622240649,0
-1.018149091,3.325794976,2.636407332,0
3.287669542,2.104915835,1.950884689,0
0.582264801,2.246247023,4.672523373,0
1.350573932,5.24156785,2.361699918,0
2.946381147,4.047145798,1.617177422,0
0.150789959,4.010895968,5.365621414,0
0.873889393,5.122379789,-0.802762489,0
4.086983417,4.925456155,1.318763215,0
2.911081243,2.887769249,3.124614067,0
1.467778342,4.351413836,0.680859747,0
2.09977534,4.256071564,-1.712566778,0
1.197074468,3.990505118,0.678162072,0
1.003980482,4.147666462,1.702980914,0
1.593000735,1.121601364,0.868220751,0
0.373624465,3.680940234,1.044771264,0
1.402020212,7.18518988,1.818850195,0
1.444353781,7.956507178,3.471182589,0
3.146036165,6.473117168,3.50959765,0
0.059379978,1.367184285,3.506454237,0
0.787176564,6.118899105,2.529759446,0
0.339793647,5.597681344,-1.928161118,0
-0.002872095,2.115376232,2.310084461,0
1.188247891,5.994724144,1.583766671,0
0.890801496,3.70950916,3.181805478,0
2.723217754,4.020859198,3.037521854,0
2.829138808,5.65052489,4.000274909,0
0.689875021,3.923150402,1.405231511,0
-1.628301163,3.975866072,5.963474848,0
0.038373257,4.690181284,-0.159482328,0
-1.073790815,6.670624395,2.035486061,0
2.823184208,3.87150753,3.942562927,0
0.387091602,4.530670702,6.472743993,0
-0.298744172,6.085284764,3.298339287,0
2.080518297,2.816979005,2.243029439,0
1.265648199,4.241263753,2.928727367,0
2.228042933,4.583572551,3.445421498,0
3.116373692,5.81595432,3.183076592,0
0.074203094,5.395320236,3.600669027,0
0.791706125,5.111080397,3.653484661,0
0.411920906,0.898563483,-0.755910147,0
-1.457487039,3.324007502,3.720836017,0
1.515594595,4.128877186,3.024862921,0
-0.093906259,4.605130327,0.804938063,0
2.648182185,4.790703445,2.70448595,0
0.332464206,3.881552135,1.60729176,0
3.448816632,3.927615312,-0.153533656,0
2.192349196,5.792717316,1.89737067,0
2.438801524,1.264092728,2.541266864,0
1.717025243,5.268759025,-0.300667592,0
1.942948129,1.433173321,3.050609886,0
2.104160789,4.117433304,1.501598491,0
-0.817043821,6.184849529,-1.002663292,0
-0.07255284,4.369780595,1.579074196,0
-0.934350369,4.776774727,1.502681857,0
2.780352566,5.246450466,4.813588891,0
1.748874909,0.836513977,0.260350794,0
1.117797463,4.240530151,1.624936733,0
-0.56344591,6.001493672,1.093322459,0
0.751908433,3.051737332,0.89385633,0
-1.566196454,4.417371086,4.218126061,0
1.736873526,3.265884229,2.776088216,0
